grid_lat,grid_lon,violations,unique_vehicles,peak_hour,top_vehicle,top_location,top_station,top_junction,repeat_ratio,s_volume,s_repeat,s_spread,priority_score,rank,violations_per_day,recommended_officers
12.9525,77.7,175,170,2,CAR,"Outer Ring Road, Salarpuria Sattva Supreme, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.03,0.5810242516329166,0.006000000000000005,0.04642857142857143,35.7,300,1.2,1
12.981,77.6145,174,166,10,CAR,"Gangadhara Chetty Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Shivajinagar,No Junction,1.05,0.5802848191106157,0.010000000000000009,0.04532967032967033,35.7,301,1.2,1
12.978,77.64,158,128,9,SCOOTER,"Chinmaya Mission Hospital Road, KFC Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Jeevanbheemanagar,No Junction,1.23,0.5678422361740378,0.046,0.03489010989010989,35.7,302,1.0,1
12.9285,77.586,174,166,8,SCOOTER,"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Jayanagara,BTP225 - Geetha Junction,1.05,0.5802848191106157,0.010000000000000009,0.04532967032967033,35.7,303,1.2,1
13.0935,77.5935,159,134,11,SCOOTER,"Allalasandra Main Road, Taralabalu Enclave, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Yelahanka,No Junction,1.19,0.5686558442093933,0.03799999999999999,0.03653846153846154,35.6,304,1.1,1
12.975,77.544,170,159,3,SCOOTER,"7th Main Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Vijayanagara,BTP020 - Hosahalli Metro Station,1.07,0.5772842216942112,0.014000000000000012,0.043406593406593405,35.6,305,1.1,1
12.9765,77.5815,150,118,4,CAR,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP038 - Mysore Bank Junction,1.27,0.5611429393557487,0.054000000000000006,0.03214285714285714,35.5,306,1.0,1
12.975,77.571,172,169,1,PASSENGER AUTO,"Rao Bahadur DGT Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",Chamarajpet,BTP048 - Shanthala Junction,1.02,0.5787931928424674,0.0040000000000000036,0.046153846153846156,35.5,307,1.1,1
12.921000000000001,77.66550000000001,172,168,6,SCOOTER,"Outer Ring Road, Iblur Junction, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",Bellandur,No Junction,1.02,0.5787931928424674,0.0040000000000000036,0.045879120879120876,35.5,308,1.1,1
12.9345,77.6895,170,163,4,SCOOTER,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.04,0.5772842216942112,0.008000000000000007,0.04450549450549451,35.5,309,1.1,1
12.9795,77.6025,157,132,8,CAR,"Central Street, Shivaji Nagar Intersection Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Shivajinagar,BTP211 - Central Street Junction,1.19,0.5670234949310096,0.03799999999999999,0.035989010989010986,35.5,310,1.0,1
12.978,77.5815,168,159,8,CAR,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP058 - Subbanna Junction,1.06,0.5757574975370616,0.01200000000000001,0.043406593406593405,35.5,311,1.1,1
12.978,77.63850000000001,161,144,9,SCOOTER,"Chinmaya Mission Hospital Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Jeevanbheemanagar,No Junction,1.12,0.570267915332168,0.02400000000000002,0.039285714285714285,35.4,312,1.1,1
12.9585,77.7165,166,157,6,CAR,"ITPL Main Road, Embassy Paragon, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",HAL Old Airport,No Junction,1.06,0.5742125976655289,0.01200000000000001,0.04285714285714286,35.4,313,1.1,1
12.975,77.5485,162,146,10,SCOOTER,"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Magadi Road,BTP069 - MC Circle,1.11,0.5710665028157902,0.02200000000000002,0.03983516483516483,35.4,314,1.1,1
12.9975,77.568,165,158,10,CAR,"4th Main Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Malleshwaram,No Junction,1.04,0.5734331955835614,0.008000000000000007,0.04313186813186813,35.3,315,1.1,1
13.008000000000001,77.5695,160,144,7,CAR,"18th Cross Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Malleshwaram,No Junction,1.11,0.5694643830029054,0.02200000000000002,0.039285714285714285,35.3,316,1.1,1
13.0275,77.5725,164,159,11,CAR,"80 Feet Road, KGE Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Sadashivanagar,No Junction,1.03,0.5726490840948848,0.006000000000000005,0.043406593406593405,35.2,317,1.1,1
12.964500000000001,77.556,139,104,2,CAR,"JJR Main Road, Obleshwar Colony, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",Magadi Road,No Junction,1.34,0.5513274678365726,0.06800000000000002,0.028296703296703297,35.2,318,0.9,1
12.9795,77.5545,164,156,10,CAR,"80 Feet Ring Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Magadi Road,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",1.05,0.5726490840948848,0.010000000000000009,0.042582417582417584,35.2,319,1.1,1
13.098,77.5995,165,160,2,SCOOTER,"Jakkur Main Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",Yelahanka,No Junction,1.03,0.5734331955835614,0.006000000000000005,0.04368131868131868,35.2,320,1.1,1
12.984,77.5605,129,88,9,SCOOTER,"80 Feet Ring Road, Block 4, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)",Rajajinagar,BTP010 - Rajajinagar Entrance,1.47,0.5417104720989697,0.094,0.0239010989010989,35.2,321,0.9,1
12.9405,77.5725,124,82,4,SCOOTER,"Nettakallappa Circle, Nattakallappa Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",Basavanagudi,BTP109 - Dewan Madhava Rao Junction,1.51,0.5366207979349209,0.10200000000000001,0.022252747252747253,35.1,322,0.8,1
13.1895,77.6805,159,152,3,CAR,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Devanahalli Airport,No Junction,1.05,0.5686558442093933,0.010000000000000009,0.04148351648351648,35.0,323,1.1,1
12.948,77.58,159,151,3,SCOOTER,"RV Road, Lalbhagh West Gate Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",Basavanagudi,BTP184 - Lalbagh West Gate,1.05,0.5686558442093933,0.010000000000000009,0.04120879120879121,35.0,324,1.1,1
13.008000000000001,77.5425,156,144,3,SCOOTER,"15th Cross Road, Sumukha, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",Rajajinagar,No Junction,1.08,0.5661995552960661,0.016000000000000014,0.039285714285714285,35.0,325,1.0,1
12.957,77.577,146,124,9,SCOOTER,"Kalasipalyam Main Road, Basappa Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",City Market,BTP118 - Basappa Circle,1.18,0.5576589702001925,0.03599999999999999,0.03379120879120879,34.9,326,1.0,1
13.0395,77.5185,159,155,11,PASSENGER AUTO,"Jalahalli Cross Road, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Peenya,No Junction,1.03,0.5686558442093933,0.006000000000000005,0.04230769230769231,34.9,327,1.1,1
12.9915,77.5905,129,92,4,SCOOTER,"2nd Cross Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",High ground,No Junction,1.4,0.5417104720989697,0.07999999999999999,0.025,34.9,328,0.9,1
12.9315,77.5845,158,154,10,CAR,"9th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Jayanagara,BTP219 - Canara Bank Junction,1.03,0.5678422361740378,0.006000000000000005,0.042032967032967036,34.9,329,1.0,1
12.963000000000001,77.718,154,143,5,MAXI-CAB,"ITPL Main Road, Pebble Creek, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.08,0.5645358138335463,0.016000000000000014,0.03901098901098901,34.9,330,1.0,1
12.894,77.637,141,113,2,CAR,"Hosur Road, Chikka Biddappa Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",Hulimavu,No Junction,1.25,0.5531682087216981,0.05,0.03076923076923077,34.9,331,0.9,1
12.96,77.7165,159,153,5,MAXI-CAB,"ITPL Main Road, Maruthi Emerald, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",HAL Old Airport,No Junction,1.04,0.5686558442093933,0.008000000000000007,0.041758241758241756,34.9,332,1.1,1
13.029,77.5395,154,142,2,CAR,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Yeshwanthpura,No Junction,1.08,0.5645358138335463,0.016000000000000014,0.03873626373626374,34.9,333,1.0,1
12.8745,77.655,6,1,7,CAR,"Parappana Agrahara Main Road, Venkateshwara Layout, Manjunatha Nagar, Parappana Agrahara, Bengaluru, Karnataka. Pin-560100 (India)",Electronic City,No Junction,6.0,0.1625711212722961,1.0,0.0,34.8,334,0.0,1
13.0065,77.5485,157,153,3,SCOOTER,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,1.03,0.5670234949310096,0.006000000000000005,0.041758241758241756,34.8,335,1.0,1
12.919500000000001,77.736,6,1,5,CAR,N/A,Whitefield,No Junction,6.0,0.1625711212722961,1.0,0.0,34.8,336,0.0,1
12.873000000000001,77.655,6,1,7,CAR,"3rd Cross Road, Venkateshwara Layout, Manjunatha Nagar, Parappana Agrahara, Bengaluru, Karnataka. Pin-560100 (India)",Electronic City,No Junction,6.0,0.1625711212722961,1.0,0.0,34.8,337,0.0,1
12.9975,77.544,153,140,5,CAR,"Padmabhushan Dr MC Modi Road, Adarsha Layout, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Vijayanagara,BTP205 - Modi Hospital Junction,1.09,0.563695875260096,0.018000000000000016,0.03818681318681319,34.8,338,1.0,1
12.966000000000001,77.5785,157,151,1,SCOOTER,"Avenue Road, Medarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",City Market,BTP082 - KR Market Junction,1.04,0.5670234949310096,0.008000000000000007,0.04120879120879121,34.8,339,1.0,1
12.981,77.5485,151,138,3,CAR,"Pramukh Swami Maharaj Road, GEF Block, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Magadi Road,"BTP024 - NPS, Vijayanagar",1.09,0.5619995104958023,0.018000000000000016,0.037637362637362635,34.7,340,1.0,1
12.9765,77.5605,152,143,3,SCOOTER,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",Magadi Road,BTP074 - Leprosy Hospital Junction,1.06,0.5628504647355345,0.01200000000000001,0.03901098901098901,34.7,341,1.0,1
12.9285,77.6805,156,154,5,MAXI-CAB,"Outer Ring Road, Citilights Liberty Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",Bellandur,No Junction,1.01,0.5661995552960661,0.0020000000000000018,0.042032967032967036,34.7,342,1.0,1
12.987,77.55,146,127,11,CAR,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Vijayanagara,BTP018 - Dhobi Ghat Junction,1.15,0.5576589702001925,0.02999999999999998,0.03461538461538462,34.7,343,1.0,1
12.9945,77.697,156,154,11,CAR,"Whitefield Road, Phoenix Marketcity, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",Mahadevapura,No Junction,1.01,0.5661995552960661,0.0020000000000000018,0.042032967032967036,34.7,344,1.0,1
12.9705,77.64150000000001,156,151,9,CAR,"Domlur Inner Ring Road, Sony World Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Jeevanbheemanagar,No Junction,1.03,0.5661995552960661,0.006000000000000005,0.04120879120879121,34.7,345,1.0,1
12.9705,77.598,152,145,7,CAR,"Grant Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Cubbon Park,BTP063 - Siddalingaiah Circle,1.05,0.5628504647355345,0.010000000000000009,0.03956043956043956,34.6,346,1.0,1
12.969,77.538,151,142,9,SCOOTER,"1st Main Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",1.06,0.5619995104958023,0.01200000000000001,0.03873626373626374,34.6,347,1.0,1
12.9735,77.622,137,111,4,CAR,"Old Madras Road, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Halasur,No Junction,1.23,0.5494602405636513,0.046,0.03021978021978022,34.6,348,0.9,1
12.987,77.556,153,147,4,CAR,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",1.04,0.563695875260096,0.008000000000000007,0.04010989010989011,34.6,349,1.0,1
12.963000000000001,77.5785,154,151,0,SCOOTER,"Narasimha Raj Wadiyar Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",City Market,BTP082 - KR Market Junction,1.02,0.5645358138335463,0.0040000000000000036,0.04120879120879121,34.6,350,1.0,1
12.9945,77.664,147,134,14,SCOOTER,"Old Madras Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Banaswadi,No Junction,1.1,0.5585387705637138,0.020000000000000018,0.03653846153846154,34.6,351,1.0,1
13.035,77.625,132,104,3,CAR,"5th Cross Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",K.G. Halli,No Junction,1.27,0.5446711341229816,0.054000000000000006,0.028296703296703297,34.5,352,0.9,1
12.957,77.5185,151,147,12,SCOOTER,"Gnana Bharathi Road, Manasa Layout, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",Byatarayanapura,No Junction,1.03,0.5619995104958023,0.006000000000000005,0.04010989010989011,34.5,353,1.0,1
12.9825,77.5995,151,146,9,SCOOTER,"Infantry Road, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Shivajinagar,BTP173 - TMC,1.03,0.5619995104958023,0.006000000000000005,0.03983516483516483,34.5,354,1.0,1
12.9315,77.691,133,106,4,SCOOTER,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.25,0.5456431990169132,0.05,0.028846153846153848,34.4,355,0.9,1
13.122,77.631,149,143,13,CAR,"Bellahali Main Road, Niranthara Layout, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",Chikkajala,No Junction,1.04,0.5602806766713615,0.008000000000000007,0.03901098901098901,34.4,356,1.0,1
12.9825,77.604,145,134,13,PASSENGER AUTO,"Central Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Shivajinagar,BTP211 - Central Street Junction,1.08,0.5567731643269608,0.016000000000000014,0.03653846153846154,34.4,357,1.0,1
12.9405,77.5665,145,133,3,CAR,"5th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",Basavanagudi,No Junction,1.09,0.5567731643269608,0.018000000000000016,0.03626373626373627,34.4,358,1.0,1
12.9735,77.538,148,140,10,CAR,"17th Cross Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Vijayanagara,BTP028 - Vijayanagar Bus Stand Junction,1.06,0.5594126463007335,0.01200000000000001,0.03818681318681319,34.4,359,1.0,1
12.972,77.5785,138,117,11,SCOOTER,"Hospital Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP044 - Sagar Theatre Junction,1.18,0.5503972125515154,0.03599999999999999,0.031868131868131866,34.4,360,0.9,1
12.964500000000001,77.541,140,121,11,SCOOTER,"Sri Sankasta Hara Ganapati Temple Road, Hampi Nagar, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",Vijayanagara,No Junction,1.16,0.5522511020314702,0.03199999999999999,0.03296703296703297,34.4,361,0.9,1
12.933,77.6895,143,134,8,PASSENGER AUTO,"Outer Ring Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.07,0.5549832041337592,0.014000000000000012,0.03653846153846154,34.2,362,0.9,1
12.987,77.538,137,118,10,CAR,"80 Feet Road, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Kamakshipalya,BTP208 - Havanur Circle,1.16,0.5494602405636513,0.03199999999999999,0.03214285714285714,34.2,363,0.9,1
12.963000000000001,77.5845,141,129,10,SCOOTER,"Sri Narasimha Raj Wadiyar Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Halasuru Gate,"BTP080 - NR Road, SP Road Junction",1.09,0.5531682087216981,0.018000000000000016,0.035164835164835165,34.2,364,0.9,1
12.9825,77.5485,135,114,4,CAR,"20th Main Road, Jedehalli, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Magadi Road,"BTP024 - NPS, Vijayanagar",1.18,0.5475657535371257,0.03599999999999999,0.031043956043956045,34.2,365,0.9,1
13.191,77.6805,137,120,5,CAR,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Devanahalli Airport,No Junction,1.14,0.5494602405636513,0.02799999999999998,0.032692307692307694,34.2,366,0.9,1
12.957,77.715,147,143,2,CAR,"ITPL Main Road, Arvind Avenue, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.03,0.5585387705637138,0.006000000000000005,0.03901098901098901,34.2,367,1.0,1
12.975,77.6205,139,123,4,CAR,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Halasur,No Junction,1.13,0.5513274678365726,0.025999999999999978,0.033516483516483515,34.2,368,0.9,1
12.9735,77.6205,142,133,11,CAR,"Murphy Road, 1 MG Road Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Halasur,No Junction,1.07,0.554078879522493,0.014000000000000012,0.03626373626373627,34.1,369,0.9,1
12.978,77.5425,142,136,11,SCOOTER,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Magadi Road,BTP067 - Jai Muni Rao Circle,1.04,0.554078879522493,0.008000000000000007,0.03708791208791209,34.0,370,0.9,1
12.9885,77.592,138,125,8,CAR,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",High ground,BTP034 - LRDE Junction,1.1,0.5503972125515154,0.020000000000000018,0.03406593406593406,34.0,371,0.9,1
12.9705,77.64450000000001,142,135,13,CAR,"12th Main Road, Old Thippasandra, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Jeevanbheemanagar,No Junction,1.05,0.554078879522493,0.010000000000000009,0.036813186813186814,34.0,372,0.9,1
13.0635,77.592,133,117,13,CAR,"20th Main Road, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Kodigehalli,No Junction,1.14,0.5456431990169132,0.02799999999999998,0.031868131868131866,33.9,373,0.9,1
12.8865,77.64150000000001,119,89,2,CAR,"Chikka Begur Main Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",Hulimavu,No Junction,1.34,0.5313233253973185,0.06800000000000002,0.024175824175824177,33.9,374,0.8,1
12.961500000000001,77.5125,142,140,11,CAR,"Mallathahalli Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Jnanabharathi,No Junction,1.01,0.554078879522493,0.0020000000000000018,0.03818681318681319,33.9,375,0.9,1
13.0275,77.586,140,137,3,CAR,"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",R.T. Nagar,No Junction,1.02,0.5522511020314702,0.0040000000000000036,0.03736263736263736,33.8,376,0.9,1
12.961500000000001,77.5785,139,136,6,SCOOTER,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",City Market,BTP082 - KR Market Junction,1.02,0.5513274678365726,0.0040000000000000036,0.03708791208791209,33.7,377,0.9,1
13.0335,77.589,134,123,4,CAR,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Hebbala,No Junction,1.09,0.5466080365957274,0.018000000000000016,0.033516483516483515,33.7,378,0.9,1
13.0635,77.5905,124,102,13,CAR,"20th Main Road, Ganapathinagar, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Kodigehalli,No Junction,1.22,0.5366207979349209,0.044,0.027747252747252746,33.7,379,0.8,1
12.96,77.7015,135,127,10,CAR,"1st Main Road, Ramanjaneya Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.06,0.5475657535371257,0.01200000000000001,0.03461538461538462,33.7,380,0.9,1
13.0275,77.5755,138,135,11,CAR,"80 Feet Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Sadashivanagar,No Junction,1.02,0.5503972125515154,0.0040000000000000036,0.036813186813186814,33.7,381,0.9,1
12.975,77.5515,134,124,9,SCOOTER,"G Narayana Kumar Road, Police Quarters, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",Magadi Road,BTP071 - Prasanna Junction,1.08,0.5466080365957274,0.016000000000000014,0.03379120879120879,33.7,382,0.9,1
12.9915,77.571,134,124,11,CAR,"Sri Venkataranga Iyengar Road, Mantri Square, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Sheshadripuram,No Junction,1.08,0.5466080365957274,0.016000000000000014,0.03379120879120879,33.7,383,0.9,1
12.9135,77.6055,133,123,5,SCOOTER,"7th Cross Road, MICO Layout, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",Mico Layout,No Junction,1.08,0.5456431990169132,0.016000000000000014,0.033516483516483515,33.6,384,0.9,1
12.9915,77.538,129,114,10,SCOOTER,"Dr Siddaiah Puranik Marg, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Vijayanagara,BTP207 - 8th Main Road Basaveshwara Nagar,1.13,0.5417104720989697,0.025999999999999978,0.031043956043956045,33.6,385,0.9,1
13.008000000000001,77.697,130,117,0,LGV,"Devasandra Main Road, Nanjamma Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",K.R. Pura,No Junction,1.11,0.54270488352854,0.02200000000000002,0.031868131868131866,33.6,386,0.9,1
12.9945,77.616,132,123,11,SCOOTER,"Coles Road, Ranka D Paradise, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Pulikeshinagar(F.Town),No Junction,1.07,0.5446711341229816,0.014000000000000012,0.033516483516483515,33.5,387,0.9,1
12.9945,77.6955,134,130,12,PASSENGER AUTO,"Whitefield Road, Phoenix Marketcity, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",Mahadevapura,No Junction,1.03,0.5466080365957274,0.006000000000000005,0.03543956043956044,33.5,388,0.9,1
12.978,77.5905,131,121,2,SCOOTER,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Cubbon Park,BTP041 - Gopal Gowda Circle,1.08,0.5436917328208418,0.016000000000000014,0.03296703296703297,33.5,389,0.9,1
13.011000000000001,77.697,136,136,11,CAR,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",K.R. Pura,No Junction,1.0,0.5485164541742019,0.0,0.03708791208791209,33.5,390,0.9,1
12.885,77.64150000000001,115,89,2,LORRY/GOODS VEHICLE,"1st Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",Hulimavu,No Junction,1.29,0.5269239191190457,0.05800000000000001,0.024175824175824177,33.4,391,0.8,1
12.9585,77.5185,134,132,11,CAR,"Nagarabhavi Main Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",Byatarayanapura,No Junction,1.02,0.5466080365957274,0.0040000000000000036,0.035989010989010986,33.4,392,0.9,1
12.9315,77.6865,132,126,8,CAR,"Devarabisanahalli Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.05,0.5446711341229816,0.010000000000000009,0.034340659340659344,33.4,393,0.9,1
12.927,77.6775,126,115,2,CAR,"Outer Ring Road, Bellandur Circle, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Bellandur,No Junction,1.1,0.5386806833526581,0.020000000000000018,0.03131868131868132,33.3,394,0.8,1
12.897,77.7195,133,132,11,SCOOTER,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",Whitefield,No Junction,1.01,0.5456431990169132,0.0020000000000000018,0.035989010989010986,33.3,395,0.9,1
13.0035,77.724,129,122,4,SCOOTER,"Kodigehalli Main Road, Aryav Greenfields, Kadugodi, KR Puram, Bengaluru, Karnataka. Pin-560067 (India)",K.R. Pura,No Junction,1.06,0.5417104720989697,0.01200000000000001,0.03324175824175824,33.3,396,0.9,1
12.9825,77.5635,125,114,11,PASSENGER AUTO,"Old Mysore Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",Magadi Road,BTP010 - Rajajinagar Entrance,1.1,0.5376548277609385,0.020000000000000018,0.031043956043956045,33.2,397,0.8,1
12.945,77.6985,128,122,6,MAXI-CAB,"Outer Ring Road, Bellandur Amanikere, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.05,0.5407083817406387,0.010000000000000009,0.03324175824175824,33.2,398,0.8,1
13.0275,77.58,131,129,6,MOTOR CYCLE,"80 Feet Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Kodigehalli,No Junction,1.02,0.5436917328208418,0.0040000000000000036,0.035164835164835165,33.2,399,0.9,1
12.999,77.676,123,109,10,SCOOTER,"B Narayanpura Main Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Mahadevapura,No Junction,1.13,0.5355784625595034,0.025999999999999978,0.02967032967032967,33.2,400,0.8,1
12.9945,77.5515,127,119,5,SCOOTER,"19th Main Road, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,"BTP182 - 19th Main Junction, Rajajinagar",1.07,0.5396984929353503,0.014000000000000012,0.03241758241758242,33.2,401,0.8,1
